COMPETENCIA;IBGE;UF;MUNICIPIO;CNES;NOME_FANTASIA;RAZAO_SOCIAL;CNPJ_PROPRIO;CNPJ_MANTENEDORA;TIPO_GESTAO;LOGRADOURO;NUMERO;BAIRRO;CEP
202107;320500;ES;SERRA;9973168;CLINICA ODONTOLOGICA ORAL DESIGN;CLINICA ODONTOLOGICA ORAL DESIGN LTDA;2,98079E+13;;M;CENTRAL;943;PARQUE RESIDENCIAL L;29165130
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;4000692;DOMICIO DE MORAIS MOTTA;DOMICIO DE MORAIS MOTTA;;;M;RUA SEABRA MUNIZ;7;INDEPENDENCIA;29300060
202107;320280;ES;ITAPEMIRIM;4000714;CENTRO MEDICO;CENTRO MEDICO ITAPEMIRIM LTDA;4,12827E+11;;M;AV CRISTIANO DIAS LOPES FILHO;S/N;CENTRO;29330000
202107;320500;ES;SERRA;9966803;UNIHEMO CLINICA DE HEMATOLOGIA E HOMOTERAPIA LTDA;UNIHEMO CLINICA DE HEMATOLOGIA E HOMOTERAPIA LTDA;2,77423E+13;;E;ROD GOVERNADOR MARIO COVAS;591;BOA VISTA II;29161900
202107;320500;ES;SERRA;73989;INFINITY PSICOLOGIA;INFINITY PSICOLOGIA EIRELI;3,61572E+13;;M;AV JOSE MOREIRA MARTINS RATO;290;BAIRRO DE FATIMA;29160790
202107;320520;ES;VILA VELHA;55743;MEDCONSULTA PRAIA DA COSTA;CENTRO MEDICO PRAIA DA COSTA LTDA;3,43024E+13;;M;DOUTOR OLIVIO LIRA;353;PRAIA DA COSTA;29101260
202107;320520;ES;VILA VELHA;9371478;CLINICA MEDICA SAO LUCAS;J C M SOARES EPP;7,77668E+12;;M;AVENIDA HENRIQUE MOSCOSO;1838;JABURUNA;29100650
202107;320530;ES;VITORIA;213;FISIO FITNESS CENTRO INTEGRADO DE SAUDE LTDA;FISIO FITNESS CENTRO INTEGRADO DE SAUDE LTDA;1,07953E+13;;M;JULIA LACOURT PENNA;787;JARDIM CAMBURI;29090210
202107;320190;ES;DOMINGOS MARTINS;52477;LABORATORIO OURO VERDE DE ANALISES CLINICAS LTDA;LABORATORIO OURO VERDE DE ANALISES CLINICAS LTDA;2,8144E+13;;M;KOEHLER;230;CENTRO;29260000
202107;320520;ES;VILA VELHA;3418421;DENTAL CARE ASSISTENCIA ODONTOLOGICA LTDA;DENTAL CARE ASSISTENCIA ODONTOLOGICA LTDA;3,45739E+13;;M;DOUTOR OLIVIO LIRA;353;PRAIA DA COSTA;29101260
202107;320500;ES;SERRA;9250565;CENTRO OFTALMOLOGICO DA SERRA LTDA;CENTRO OFTALMOLOGICO DA SERRA LTDA;2,60661E+13;;M;AV ELDES SCHERRER SOUZA;508;CIVIT II;29168060
202107;320320;ES;LINHARES;9223649;CFJ SERVICOS MEDICOS;CFJ SERVICOS MEDICOS LTDA ME;2,72382E+13;;M;AV JOAO FELIPE CALMON;1244;CENTRO;29900010
202107;320520;ES;VILA VELHA;9250042;ZORZANELLI ODONTOLOGIA;ZORZANELLI ODONTOLOGIA INTEGRADA EIRELI;2,35042E+13;;M;SANTA LEOPOLDINA;1031;COQUEIRAL DE ITAPARI;29102385
202107;320520;ES;VILA VELHA;3454487;VILAFISIO;CENTRO DE REABILITACAO TERAPIA AQUATICA EIRELI;6,12147E+12;;M;PORTO ALEGRE;8;ITAPOA;29101680
202107;320060;ES;ARACRUZ;9103236;PAGUE BEM MENOS;DROGARIA FARMA COELHO LTDA ME;1,24557E+13;;M;AVENIDA PROFESSOR APARICIO ALVARENGA;600;BARRA DO RIACHO;29197556
202107;320090;ES;BARRA DE SAO FRANCISCO;9088792;INSTITUTO ORAL;EDUARDO NUNES CIRILO;;;M;AVENIDA PREFEITO MANOEL VILA;206;CENTRO;29800000
202107;320500;ES;SERRA;9105891;RODRIGO OLIVEIRA DE SOUZA;RODRIGO OLIVEIRA DE SOUZA;;;M;ROD BR 101 NORTE KM 02;S/N;CARAPINA;29161900
202107;320520;ES;VILA VELHA;9093761;LUDMAR ACOSTA DE OLIVEIRA;LUDMAR ACOSTA DE OLIVEIRA;;;M;RUA FORTALEZA;31;ITAPUA;29101575
202107;320060;ES;ARACRUZ;3745651;GLICIA CUZZUOL PIMENTEL;CONSULTORIO ODONTOLOGICO;;;M;RUA QUINTINO LOUREIRO;326;CENTRO;29190014
202107;320320;ES;LINHARES;3823547;MEDPED;L C M DE BARROS SOUZA ME;2,02883E+13;;M;JOAO FELIPE CALMON 1081 SALA 04;1081;CENTRO;29900183
202107;320060;ES;ARACRUZ;2360071;LABORATORIO TOMMASI;HENRIQUE TOMMASI NETTO ANALISES CLINICAS LTDA;2,81333E+13;;M;VENANCIO FLORES;1198;CENTRO;29190010
202107;320520;ES;VILA VELHA;9120114;CLINICA DE MEDICINA E ESTETICA KOHLER;CLINICA DE MEDICINA E ESTETICA KOHLER LTDA;2,53179E+13;;M;HUGO MUSSO;1146;PRAIA DA COSTA;29101280
202107;320060;ES;ARACRUZ;2816768;CONSULTORIO MEDICO ROSA TOMASA QUINONEZ DA SILVA;ROSA TOMASA QUINONEZ DA SILVA;;;M;RUA PROFESSOR LOBO;479;CENTRO;29190014
202107;320530;ES;VITORIA;9143211;CENTRO DE ONCOLOGIA MEDSENIOR;SAMEDIL SERVICOS DE ATENDIMENTO MEDICO S A;3,14669E+13;;E;RUA ALEIXO NETTO;1648;PRAIA DO CANTO;29055260
202107;320090;ES;BARRA DE SAO FRANCISCO;9147772;AGILIZE MEDICINA E SEGURANCA DO TRABALHO;AGILIZE MEDICINA E SEGURANCA DO TRABALHO LTDA ME;2,40526E+13;;M;AVENIDA PREFEITO MANOEL VILA;306;CENTRO;29800000
202107;320320;ES;LINHARES;9151400;UROCARD SERVICOS MEDICOS;UROCARD SERVICOS MEDICOS LTDA ME;2,47684E+13;;M;AV JOAO FELIPE CALMON;1115;CENTRO;29900010
202107;320340;ES;MIMOSO DO SUL;3579662;CORPORAL FISIO ESTETICA E REABILITACAO;CORPORAL FISIO ESTETICA E REABILITACAO LTDA;5,55923E+12;;M;RUA SIQUEIRA CAMPOS;S/N;CENTRO;29400000
202107;320320;ES;LINHARES;3574210;MED GRUPO CENTER;MED GRUPO CENTER MEDICINA DE GRUPO E EMPRESAS E EXAMES LTDA;3,07482E+13;;M;AV JOAO FELIPE CALMON;520;CENTRO;29900010
202107;320090;ES;BARRA DE SAO FRANCISCO;9330682;CLINICA MED CENTER;MAPON LTDA ME;3,1295E+13;;M;AVENIDA JONES DOS SANTOS NEVES;445;CENTRO;29800000
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;9229388;CLINICA ESPECIALIZADA DE NEUROLOGIA LTDA;CLINICA ESPECILALIZADA DE NEUROLOGIA LTDA ME;1,28922E+13;;M;RUA VIONTE CINCO DE MARCO;170;CENTRO;29300100
202107;320470;ES;SAO GABRIEL DA PALHA;9234497;REDE FARMES;REDE FARMES SAO GABRIEL LTDA ME;2,51076E+13;;M;GRACIANO NEVES;227;CENTRO;29780000
202107;320520;ES;VILA VELHA;3330974;MARIA DE FATIMA ARRIVABENE;MARIA DE FATIMA ARRIVABENE;;;M;RUA SANTA TEREZINHA;548;GLORIA;29106570
202107;320060;ES;ARACRUZ;9238492;FARMACIA MEGA VIDA;FARMACIA MEGA VIDA LTDA EPP;7,86835E+12;;M;AVENIDA CORONEL VENACIO FLORES;2257;VILA NOVA;29194584
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;3744248;ANDREA DARIO CASAGRANDE;ANDREA DARIO CASAGRANDE;;;M;AV FRANCISCO LACERDA DE AGUIAR;10;GILBERTO MACHADO;29303300
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;3744272;CARLOS HENRIQUE ALMEIDA SILVA;CARLOS HENRIQUE ALMEIDA SILVA;;;M;FRANCISCO LACERDA DE AGUIAR;10;GILBERTO MACHADO;29303300
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;3744299;ELIAS GARCIA DE OLIVEIRA;ELIAS GARCIA DE OLIVEIRA;;;M;RUA RUI BARBOSA;52;CENTRO;29300042
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;3744310;GIL GONCALVES AZEREDO;GIL GONCALVES AZEREDO;;;M;RUA FRANCISCO LACERDA DE AGUIAR;177;GILBERTO MACHADO;29303387
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;3744337;GINA JORGE TORRES GARCIA;GINA JORGE TORRES GARCIA;;;M;RUA RUI BARBOSA;52;CENTRO;29300042
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;3744388;JAYME NEVES FILHO;JAYME NEVES FILHO;;;M;AVENIDA PINHEIRO JUNIOR;46;IBITIQUARA;29300060
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;3744418;LUIZ CARLOS MACIEL;LUIZ CARLOS MACIEL;;;M;RUA CORONEL FRANCISCO BRAGA;71;CENTRO;29300020
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;3744493;NATALIA VARGAS ZIPINOTI;NATALIA VARGAS ZIPINOTI;;;M;RUA DOUTOR JOSE PAES BARRETO;1;CENTRO;29300045
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;3744434;MARCELO DA COSTA MAIA;MARCELO DA COSTA MAIA;;;M;RUA DOUTOR JOSE PAES BARRETO;1;CENTRO;29300040
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;3744450;MARCIA VIEIRA DE OLIVEIRA FIOROT;MARCIA VIEIRA DE OLIVEIRA FIOROT;;;M;AVENIDA FRANCISCO LACERDA DE AGUIAR;10;GILBERTO MACHADO;29303300
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;3744477;MARIA EUGENIA DE AZEVEDO;MARIA EUGENIA DE AZEVEDO;;;M;RUA RUI BARBOSA;71;CENTRO;29300040
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;3744515;PAULO NEY VIANA;PAULO NEY VIANA;;;M;RUA RUI BARBOSA;56;CENTRO;29300040
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;3744531;RENATO AUGUSTO BENEVIDES MACHADO;RENATO AUGUSTO BENEVIDES MACHADO;;;M;AVENIDA FRANCISCO LACERDA DE AGUIAR;10;GILBERTO MACHADO;29303300
202107;320130;ES;CARIACICA;3713229;CLINICA DE ESPECIALIDADES MEDICAS LTDA;CLINICA DE ESPECIALIDADES MEDICAS LTDA;6,33189E+12;;M;AV EXPEDITO GARCIA;99;CAMPO GRANDE;29146201
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;3744833;STELIDA HELENA COSER SERAPHIM;STELIDA HELENA COSER SERAPHIM;;;M;RUA DR JOSE PAES BARRETO;1;CENTRO;29300045
202107;320130;ES;CARIACICA;3654915;ODONTO SCAN;ODONTO SCAN CENTRO DE RADIOLOGIA E IMAGENS EM ODONT LTDA EPP;5,04193E+12;;E;RUA JOSE VIEIRA GOMES;15;CAMPO GRANDE;29140490
202107;320130;ES;CARIACICA;3713253;POLICLINICA DOM BOSCO LTDA;POLICLINICA DOM BOSCO LTDA;2,73978E+13;;M;AVENIDA EXPEDITO GARCIA;520;CAMPO GRANDE;29146200
202107;320130;ES;CARIACICA;3745562;ICCOC;INSTITUTO CAPIXABA DE CIRURGIA DE OMBRO E COTOVELO LTDA ME;7,30625E+12;;M;AVENIDA EXPEDITO GARCIA;520;CAMPO GRANDE;29146200
202107;320350;ES;MONTANHA;2709147;JANES ALMEIDA RIOS LIMA;JANES ALMEIDA RIOS LIMA;;;M;RUA AFONSO DEPOLLO;431;CENTRO;29890000
202107;320490;ES;SAO MATEUS;3719197;CENTERFISIO;CENTERFISIO CLINICA DE FISIOTERAPIA LTDA;4,29559E+12;;M;RUA ALBERTO SARTORIO;481;CARAPINA;29933060
202107;320520;ES;VILA VELHA;3654974;DR JOAO PESSOA DE MATTOS JR;DR JOAO PESSOA DE MATTOS JR;;;M;RUA HENRIQUE LARANJA;250;CENTRO;29100350
202107;320520;ES;VILA VELHA;3673499;CLINICA MEDICA GLORIA;CLINICA MEDICA DPAULA LTDA;3,99078E+12;;M;JERONIMO MONTEIRO;641;GLORIA;29122725
202107;320520;ES;VILA VELHA;3744965;LEONARDO GUARCONI DUARTE FILHO;LEONARDO GUARCONI DUARTE FILHO;;;M;RUA HENRIQUE LARANJA;230;CENTRO;29100350
202107;320520;ES;VILA VELHA;3745015;PEDRO BERELLI NETO;PEDRO BARELLI NETO;;;M;RUA CAROLINA LEAL;289;JABURUNA;29100637
202107;320530;ES;VITORIA;3651509;GILSON KOHLER;GILSON KOHLER;;;M;AV VITORIA;3116;BENTO FERREIRA;29050810
202107;320320;ES;LINHARES;9230491;CARDIO RITMO;CARDIO RITMO LTDA ME;2,74982E+13;;M;AV PRESIDENTE VARGAS;1220;CENTRO;29900183
202107;320520;ES;VILA VELHA;9323724;SESSA SERVICOS MEDICOS;SESSA SERVICOS MEDICOS LTDA EPP;2,22648E+13;;M;MOEMA;25;DIVINO ESPIRITO SANT;29107250
202107;320530;ES;VITORIA;3706303;GRUPO MEDICO SANTA CLARA;COELHO BARROS E CIA LTDA;3,93297E+13;;E;RUA EUGENILIO RAMOS;580;JARDIM DA PENHA;29060130
202107;320530;ES;VITORIA;3706214;CLINICA DERMATOLOGICA DRA CARMEN IZENTO;CLINICA DERMATOLOGICA DRA CARMEN IZENTO EIRELI;2,97815E+13;;E;AVENIDA DESEMBARGADOR DERMERVAL LYRIO;640;MATA DA PRAIA;29065340
202107;320530;ES;VITORIA;3706346;INSTITUTO CAPIXABA DE MEDICINA ICM;ICM INSTITUTO CAPIXABA DE MEDICINA LTDA;4,80796E+12;;M;RUA JOSE ALEXANDRE BUAIZ;190;ENSEADA DO SUA;29050545
202107;320040;ES;ANCHIETA;9256571;FERNANDO MARCIO ARAUJO DUTRA;FERNANDO MARCIO ARAUJO DUTRA;;;M;PRACA SAO PEDRO;22;CENTRO;29230000
202107;320520;ES;VILA VELHA;9133542;HENRIQUE TOMMASI POSTO DE COLETA PRAIA DA COSTA;HENRIQUE TOMMASI NETTO ANALISES CLINICAS LTDA;2,81333E+13;;M;HENRIQUE MOSCOSO;265;PRAIA DA COSTA;29101345
202107;320320;ES;LINHARES;3690261;OFTALMOCENTER;OFTALMOCENTER LTDA;4,90975E+12;;M;AVENIDA PRESIDENTE VARGAS;1220;CENTRO;29900210
202107;320320;ES;LINHARES;9151567;SINDICATO RURAL DE LINHARES;SINDICATO RURAL DE LINHARES;2,78373E+13;;M;AVENIDA AUGUSTO PESTANA;1150;CENTRO;29900182
202107;320390;ES;NOVA VENECIA;9149775;MEDICAL SERVICOS MEDICOS;MEDICAL SERVICOS MEDICOS LTDA;2,60512E+13;;M;RUA BARAO DOS AYMORES;181;RUBIA;29830000
202107;320530;ES;VITORIA;9137130;SERRANO E CASSOLI SERVICOS NUTRICIONAIS E MEDICOS LTDA;SERRANO E CASSOLI SERVICOS NUTRICIONAIS E MEDICOS LTDA;2,2569E+13;;E;RUA CONSTANTE SODRE;335;SANTA LUCIA;29056310
202107;320150;ES;COLATINA;9107991;CLINICA VERTEBRAL;CLINICA VERTEBRAL LTDA;2,41485E+13;;M;DOM PEDRO II;300;ESPLANADA;29702715
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;9279539;CLINIC MEDICA CACHOEIRO;PESSINI E ENGEL SERVICOS MEDICOS LTDA ME;1,11485E+13;;M;ELIMARIO COSTA IMPERIAL;16;CENTRO;29300038
202107;320530;ES;VITORIA;5634032;REABILITA ODONTOLOGIA;VALENTIM ODONTOLOGIA LTDA;3,48614E+13;;M;RUA JOSE MARIA VIVACQUA SANTOS;280;JARDIM CAMBURI;29092105
202107;320530;ES;VITORIA;5635179;CLINICA ODONTOLOGICA LETICIA LEAL REIS MORELLO;LEAL REIS MORELLO ODONTOLOGIA LTDA;3,41481E+13;;M;AVENIDA NOSSA SENHORA DA PENHA;565;SANTA LUCIA;29055131
202107;320320;ES;LINHARES;3992144;SONIA REGINA SILVA;SONIA REGINA SILVA;;;M;AV NICOLA BIANCARDI;1093;CENTRO;29900020
202107;320320;ES;LINHARES;5018242;ULTRA DIAGNOSTICO POR IMAGEM;SAAMEL SERVICOS DE ASSISTENCIA E APOIO MEDICO LTDA ME;8,71119E+12;;M;AV JOAO FELIPE CALMON;1262;CENTRO;29900010
202107;320150;ES;COLATINA;5986915;CARLOS HENRIQUE BATISTA;CARLOS HENRIQUE BATISTA;;;M;SANTA MARIA;357;CENTRO;29700110
202107;320490;ES;SAO MATEUS;5978696;RAD MED;RADIOLOGIA DIAGNOSTICOS P IMAGEM E CLINICO SAO MATEUS LTDA;9,55226E+12;;M;RUA CORONEL CONSTANTINO CUNHA;2059;CENTRO;29930360
202107;320060;ES;ARACRUZ;3967220;CONSULTORIO DE FONOAUDIOLOGIA PAULA MUSSO GRAMACHO BATISTA;PAULA MUSSO GRAMACHO BATISTA;;;M;RUA PROFESSOR LOBO;479;CENTRO;29190970
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;5025362;JOSE PEDRO KADDOUM;JOSE PEDRO KADDOUM;;;M;RUA ANTONIO CAETANO GONCALVEZ;2;GILBERTO MACHADO;29303307
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;5025192;ANTONIO CESAR IMPERIAL BORELLI;ANTONIO CESAR IMPERIAL BORELLI;;;M;PRACA MAURO TOLEDO MACHADO;S/N;GILBERTO MACHADO;29300060
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;5025249;CELSO GONCALVES ALVES;CELSO GONCALVES ALVES;;;M;PRACA MAURO TOLEDO MACHADO;6;GILBERTO MACHADO;29303300
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;5025338;ELICIANE DE MORI MENDES PACHECO;ELICIANE DE MORI MENDES PACHECO;;;M;RUA GOVIR PINHEIRO;13;SANTO ANTONIO;29300720
202107;320250;ES;IBIRACU;5938422;KLEYSON FAVARATO VASSOLER;KLEYSON FAVARATO VASSOLER;;;M;RUA JOAO ALVES DA MOTTA JUNIOR;95;CENTRO;29670000
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;5025435;YARA MARIA GARCIA MOULIN;YARA MARIA GARCIA MOULIN;;;M;PRACA JERONIMO MONTEIRO;57;CENTRO;29300060
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;5025419;ROSANGELA MARIA LOPES DEPRA;ROSANGELA MARIA LOPES DEPRA;;;M;RUA CORONEL FRANCISCO BRAGA;71;CENTRO;29300220
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;5027659;ROSE MARY DOFEN DE MORAES;ROSE MARY DOFEN DE MORAES;;;M;PRACA JERONIMO MONTEIRO;2;CENTRO;29300170
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;5031753;MARILEILA GOMES BATISTA;MARILEILA GOMES BATISTA;;;M;PRACA JERONIMO MONTEIRO;57;CENTRO;29300060
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;5033802;JOSE ANTENOR LOUZADA GOMES;JOSE ANTENOR LOUZADA GOMES;;;M;PINHEIRO JUNIOR;156;IBITIQUARA;29300060
202107;320240;ES;GUARAPARI;5025486;FISIOCLINICA COMFORTHO;FISIO CLINICA FISIOTERAPIA EIRELI;1,35128E+12;;M;RUA OTAVIO MANHAES DE ANDRADE;S/N;SAO JUDAS TADEU;29200450
202107;320530;ES;VITORIA;5032458;CEMEC;CENTRO MEDICO CAMBURI LTDA;2,74503E+13;;M;ITALINA PEREIRA MOTTA;135;JARDIM CAMBURI;29090370
202107;320530;ES;VITORIA;5032482;EMILIA BARBARIOLI GONCALVES;EMILIA BARBARIOLI GONCALVES;;;M;RUA CAPITAO DOMINGOS CORREA DA ROCHA;80;SANTA LUCIA;29056300
202107;320530;ES;VITORIA;5032547;RW INTEGRATO;R D WERNECK ESTUDOS EM PROTESE DENTARIA;2,46229E+13;;M;RUA FRANCISCO RUBIM;269;BENTO FERREIRA;29050680
202107;320530;ES;VITORIA;5032644;UNIDADE BASICA DE SAUDE SANTA LUIZA DR JOSE MOYSES;MUNICIPIO DE VITORIA;;2,71421E+13;M;RUA DOUTOR JOAO CARLOS DE SOUZA;S/N;SANTA LUIZA;29045410
202107;320520;ES;VILA VELHA;7896840;LUIS ALBERTO CASSINI LARA SOARES;LUIS ALBERTO CASSINI LARA SOARES;;;M;AVENIDA CHAMPAGNAT;501;PRAIA DA COSTA;29101390
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;5874424;ROSANITA MOREIRA MACHADO;ROSANITA MOREIRA MACHADO;;;M;RUA 25 DE MARCO;33;CENTRO;29300100
202107;320320;ES;LINHARES;5305969;KATIA VALERIA MANHABUSQUE GALVAO;KATIA VALERIA MANHABUSQUE GALVAO;;;M;AV NICOLA BIANCARDI;1093;CENTRO;29901200
202107;320060;ES;ARACRUZ;5870615;BABYMED;BABYMED CLINICA INFANTIL;9,43707E+12;;M;RUA NAPOLEAO NUNES RIBEIRO DOS SANTOS;130;CENTRO;29190026
202107;320030;ES;ALFREDO CHAVES;5912741;BARBARA CETTO GIORI;BARBARA CETTO GIORI;;;M;RUA THOMAS COELHO;S/N;CENTRO;29240000
202107;320030;ES;ALFREDO CHAVES;5912822;PEDRO JOSE PICOLI;PEDRO JOSE PICOLI;;;M;RUA EXPEDICIONARIO OSWALDO SAUDINO;S/N;CENTRO;29240000
202107;320030;ES;ALFREDO CHAVES;5913004;SUELY D ALMEIDA REIS;SUELY D ALMEIDA REIS;;;M;AVENIDA GETULIO VARGAS;S/N;CENTRO;29240000
202107;320150;ES;COLATINA;5887941;FLAVIA DE ALMEIDA DEMONER;FLAVIA DE ALMEIDA DEMONER;;;M;RUA AROLDO ANTOLINI;139;VILA NOVA;29702080
202107;320130;ES;CARIACICA;5334160;CLINICA MEDICA SAO CAMILO;CLINICA MEDICA SAO CAMILO S C LTDA;2,83994E+13;;M;AVENIDA EXPEDITO GARCIA;101;CAMPO GRANDE;29146201
202107;320170;ES;CONCEICAO DO CASTELO;5354064;LACEN LABORATORIO DE ANALISES CLINICAS LTDA;LACEN LABORATORIO DE ANALISES CLINICAS LTDA;6,01461E+12;;M;AV JOSE GRILO;581;CENTRO;29370000
202107;320430;ES;PRESIDENTE KENNEDY;5334187;UNIDADE DE SAUDE DE MAROBA CICERO BATISTA;PREFEITURA MUNICIPAL DE PRESIDENTE KENNEDY;;2,71657E+13;M;RUA PROJETADA;S/N;MAROBA;29350000
202107;320490;ES;SAO MATEUS;5315824;VERA LUCIA PINA MACIEL;VERA LUCIA PINA MACIEL;;;M;RUA DA LIBERDADE;326;CENTRO;29930130
202107;320490;ES;SAO MATEUS;5353246;SINTONIA DO CORPO CLINICA DE FISIOTERAPIA;CLINICA DE FISIOTERAPIA SINTONIA DO CORPO LTDA;8,21984E+12;;M;RUA JOSE DAHER;105;FATIMA;29933610
202107;320520;ES;VILA VELHA;5355303;EMANUEL DA SILVA COUTINHO;EMANUEL DA SILVA COUTINHO;;;M;RUA HENRIQUE MOSCOSO;717;CENTRO;29100020
202107;320500;ES;SERRA;5354404;MSB FISIOTERAPIA;MSB FISIOTERAPIA MEDICINA FISICA E REABILITACAO LTDA;8,01864E+12;;M;RODOVIA GOVERNADOR MARIO COVAS;591;BOA VISTA II;29161001
202107;320520;ES;VILA VELHA;5309174;INSOMA;INSOMA INSTITUTO OTORRINOLARINGOL0GICO E DE MEDICINA AVANCAD;4,68582E+12;;M;DOUTOR OLIVIO LIRA 353;353;PRAIA DA COSTA;29101950
202107;320506;ES;VENDA NOVA DO IMIGRANTE;6076246;LILIANE MOGNHOL FAE;LILIANE MOGNHOL FAE;;;M;PRACA ALDO MINETE;20;SAO PEDRO;29375000
202107;320520;ES;VILA VELHA;6075797;ESPACO FEMININO CONSULTORIO GINECOLOGICO LTDA;ESPACO FEMININO CONSULTORIO GINECOLOGICO LTDA;1,06907E+13;;M;ANTONIO ATAIDE;823;CENTRO;29100295
202107;320435;ES;RIO BANANAL;5168910;CONSULTORIO ODONTOLOGICO ROSILEY;ROSILEY WANDERSON SCARPATI;;;M;AV 14 DE SETEMBRO;1280;SANTO ANTONIO;29920000
202107;320435;ES;RIO BANANAL;5170710;CONSULTORIO ODONTOLOGICO ARSA;VALTAIR SAITER;;;M;RUA JOAO CIPRIANO;460;SAO SEBATIAO;29920000
202107;320435;ES;RIO BANANAL;5181305;CENTRO ODONTOLOGICO RIBANENSE;HELCIAS CAMARGO COSTA JUNIOR;;;M;AV GUERINO CEOLIN;101;SANTO ANTONIO;29920000
202107;320080;ES;BAIXO GUANDU;5864631;CASA DE SAUDE DA MULHER;PREFEITURA MUNICIPAL DE BAIXO GUANDU;;2,71657E+13;M;RUA CORONEL ALVARO MILAGRES FERREIRA;203;CENTRO;29730000
202107;320240;ES;GUARAPARI;5865727;MEDSEMEAR;WANDERLEY VIEIRA BUSTILLOS ME;8,43894E+12;;M;AV EWERSON DE ABREU SODRE;800;MUQUICABA;29215030
202107;320500;ES;SERRA;5844053;CAMPANHA ALMEIDA DENTISTAS ASSOCIADOS;CAMPANHA ALMEIDA DENTISTAS ASSOCIADOS S S LTDA ME;2,8374E+13;;M;AV PRIMEIRA AVENIDA;305;PARQUE RESIDENCIAL L;29165155
202107;320530;ES;VITORIA;5850797;SOCIPLA SOCIEDADE DE CIRURGIA PLASTICA LTDA;SOCIPLA SOCIEDADE DE CIRURGIA PLASTICA LTDA;2,74263E+13;;E;RUA JOAO DA CRUZ;173;PRAIA DO CANTO;29055620
202107;320530;ES;VITORIA;5852293;MARTHA CRUZ SPERANDIO;MARTHA CRUZ SPERANDIO;;;M;RUA JOSE ALEXANDRE BUAIZ;190;ENSEADA DO SUA;29050545
202107;320530;ES;VITORIA;5857856;VITORIA MEDIFETUS;CENTRO ESPECIALIZADO DE ULTRA SONOGRAFIA CAPIXABA LTDA;3,97814E+13;;M;AVENIDA NOSSA SENHORA DOS NAVEGANTES;451;ENSEADA DO SUA;29050335
202107;320515;ES;VILA PAVAO;2484862;CENTRO DE SAUDE DE VILA PAVAO;PREFEITURA MUNICIPAL DE VILA PAVAO;;3,63503E+13;M;RUA LEOPOLDO RAMLOW;S/N;ONDINA;29843000
202107;320010;ES;AFONSO CLAUDIO;3476170;CLINICA MEDICA SAO SEBASTIAO;CLINICA MEDICA GARAYP LTDA;7,42463E+11;;M;RUA BENJAMIN CONSTANT;185;CENTRO;29600000
202107;320010;ES;AFONSO CLAUDIO;6111181;LABOCLIN LABORATORIO DE ANALISES CLINICAS;REGINA LUCIA ALMEIDA DE FREITAS;3,63906E+13;;M;TR ADOLFO GOMES;34;CENTRO;29600000
202107;320190;ES;DOMINGOS MARTINS;6087566;CENTRO MEDICO DE DOMINGOS MARTINS;CLINICA MEDICA DOMINGOS MARTINS S S LTDA;9,66308E+12;;M;OCTAVIANO SANTOS;261;CENTRO;29260000
202107;320040;ES;ANCHIETA;8009880;UNIDADE ESF ESB DE JABAQUARA;PREFEITURA MUNICIPAL DE ANCHIETA;;2,71427E+13;M;RUA PROJETADA;S/N;JABAQUARA;29230000
202107;320470;ES;SAO GABRIEL DA PALHA;2448904;VIGILANCIA EM SAUDE;PREFEITURA MUNICIPAL DE SAO GABRIEL DA PALHA;;2,71741E+13;M;AV DOUTOR FERNANDO SERRA;221;CENTRO;29780000
202107;320470;ES;SAO GABRIEL DA PALHA;2630087;PSF BOA VISTA E SANTA HELENA;PREFEITURA MUNICIPAL DE SAO GABRIEL DA PALHA;;2,71741E+13;M;ROTARY CLUBE;S/N;SANTA HELENA;29780000
202107;320030;ES;ALFREDO CHAVES;2403080;ESF SAGRADA FAMILIA;UNIDADE BASICA DE SAUDE RITA BRUSCHI;;2,71427E+13;M;SAGRADA FAMILIA;1;ZONA RURAL;29240000
